-------------------Chip Info----------------------

Bounding Chip area: 7310
Bounding Chip dimensions: 86x85


Actual Chip area: 7480
Actual Chip dimensions: 88x85

Initial HPWL: 191188
After Annealing HPWL: 136356
Annealing Execution Time: 1953.77s

-------------------Gate Info----------------------
INP-1: x=61, y=9
AND-834: x=15, y=45
AND-837: x=70, y=30
AND-840: x=30, y=26
AND-843: x=73, y=30
AND-846: x=21, y=8
AND-849: x=84, y=23
AND-852: x=27, y=14
AND-855: x=6, y=39
AND-858: x=78, y=28
AND-861: x=9, y=13
AND-864: x=9, y=54
AND-867: x=51, y=6
AND-870: x=70, y=82
AND-873: x=0, y=76
AND-876: x=62, y=0
AND-879: x=30, y=59
AND-882: x=15, y=43
AND-885: x=19, y=80
AND-888: x=43, y=25
AND-891: x=44, y=39
AND-894: x=80, y=9
AND-897: x=6, y=47
AND-900: x=27, y=11
AND-903: x=13, y=80
AND-906: x=59, y=0
AND-909: x=61, y=79
AND-912: x=69, y=81
AND-915: x=73, y=1
AND-918: x=78, y=23
AND-921: x=12, y=18
AND-924: x=61, y=32
AND-927: x=64, y=60
AND-930: x=3, y=39
AND-933: x=15, y=64
AND-936: x=12, y=52
AND-939: x=0, y=28
AND-942: x=25, y=29
AND-945: x=49, y=58
AND-948: x=57, y=16
AND-951: x=28, y=61
AND-954: x=51, y=66
AND-957: x=84, y=66
AND-960: x=56, y=72
AND-963: x=3, y=67
AND-966: x=68, y=80
AND-969: x=43, y=75
AND-972: x=66, y=8
AND-975: x=84, y=8
AND-978: x=60, y=51
AND-981: x=23, y=0
AND-984: x=54, y=8
AND-987: x=75, y=53
AND-990: x=0, y=73
AND-993: x=33, y=6
AND-996: x=15, y=79
AND-999: x=46, y=48
AND-1002: x=32, y=72
AND-1005: x=53, y=18
AND-1008: x=72, y=12
AND-1011: x=21, y=16
AND-1014: x=56, y=39
AND-1017: x=41, y=3
AND-1020: x=27, y=62
AND-1023: x=72, y=66
AND-1026: x=70, y=77
AND-1029: x=43, y=15
AND-1032: x=21, y=84
AND-1035: x=3, y=38
AND-1038: x=0, y=80
AND-1041: x=46, y=61
AND-1044: x=43, y=22
AND-1047: x=78, y=24
AND-1050: x=58, y=14
AND-1053: x=69, y=8
AND-1056: x=48, y=11
AND-1059: x=3, y=37
AND-1062: x=42, y=27
AND-1065: x=3, y=0
AND-1068: x=79, y=51
AND-1071: x=18, y=71
AND-1074: x=69, y=56
AND-1077: x=21, y=47
AND-1080: x=21, y=51
AND-1083: x=0, y=55
AND-1086: x=43, y=82
AND-1089: x=12, y=9
AND-1092: x=45, y=56
AND-1095: x=67, y=6
AND-1098: x=54, y=50
AND-1101: x=33, y=37
AND-1104: x=49, y=42
AND-1107: x=65, y=4
AND-1110: x=6, y=27
AND-1113: x=74, y=72
AND-1116: x=54, y=62
AND-1119: x=1, y=58
AND-1122: x=27, y=46
AND-1125: x=24, y=76
AND-1128: x=54, y=26
AND-1131: x=69, y=55
AND-1134: x=79, y=5
AND-1137: x=6, y=65
AND-1140: x=6, y=82
AND-1143: x=29, y=3
AND-1146: x=12, y=71
AND-1149: x=42, y=14
AND-1152: x=60, y=71
AND-1155: x=70, y=11
AND-1158: x=37, y=5
AND-1161: x=55, y=6
AND-1164: x=37, y=9
AND-1167: x=24, y=35
AND-1170: x=42, y=56
AND-1173: x=57, y=43
AND-1176: x=81, y=59
AND-1179: x=52, y=15
AND-1182: x=64, y=61
AND-1185: x=18, y=51
AND-1188: x=3, y=65
AND-1191: x=80, y=17
AND-1194: x=53, y=4
AND-1197: x=24, y=74
AND-1200: x=76, y=42
AND-1203: x=3, y=56
AND-1206: x=63, y=19
AND-1209: x=74, y=39
AND-1212: x=63, y=31
AND-1215: x=70, y=15
AND-1218: x=6, y=14
AND-1221: x=24, y=6
AND-1224: x=64, y=14
AND-1227: x=9, y=53
AND-1230: x=85, y=2
AND-1233: x=76, y=65
AND-1236: x=32, y=50
AND-1239: x=40, y=15
AND-1242: x=66, y=68
AND-1245: x=6, y=54
AND-1248: x=52, y=70
AND-1251: x=24, y=71
AND-1254: x=52, y=82
AND-1257: x=52, y=73
AND-1260: x=27, y=78
AND-1263: x=38, y=72
AND-1266: x=21, y=31
AND-1269: x=79, y=19
AND-1272: x=12, y=7
AND-1275: x=15, y=2
AND-1278: x=33, y=66
AND-1281: x=54, y=7
AND-1284: x=58, y=54
AND-1287: x=15, y=65
AND-1290: x=6, y=34
AND-1293: x=18, y=76
AND-1296: x=51, y=23
AND-1299: x=45, y=27
AND-1302: x=6, y=84
AND-1305: x=16, y=58
AND-1308: x=52, y=40
NOT-1311: x=53, y=50
NOT-1315: x=42, y=82
NOT-1319: x=74, y=0
NOT-1323: x=28, y=50
NOT-1327: x=45, y=78
NOT-1331: x=52, y=57
NOT-1335: x=24, y=54
NOT-1339: x=45, y=79
NOT-1343: x=42, y=2
NOT-1347: x=45, y=21
NOT-1351: x=73, y=83
NOT-1355: x=15, y=70
NOT-1359: x=18, y=40
NOT-1363: x=21, y=4
NOT-1367: x=84, y=55
NOR-1371: x=64, y=30
NOT-1372: x=69, y=47
NOR-1373: x=49, y=77
NOT-1374: x=0, y=58
NOR-1375: x=61, y=15
NOT-1376: x=31, y=39
NOR-1377: x=45, y=43
NOT-1378: x=36, y=75
NOR-1379: x=46, y=80
NOT-1380: x=60, y=67
NOR-1381: x=79, y=61
NOT-1382: x=77, y=83
NOR-1383: x=18, y=73
NOT-1384: x=3, y=80
NOR-1385: x=28, y=58
NOT-1386: x=36, y=1
NOR-1387: x=45, y=8
NOT-1388: x=12, y=77
NOR-1389: x=60, y=31
NOT-1390: x=60, y=27
NOR-1391: x=27, y=79
NOT-1392: x=80, y=4
NOR-1393: x=6, y=67
NOT-1394: x=6, y=25
NOR-1395: x=6, y=7
NOT-1396: x=21, y=29
NOR-1397: x=21, y=17
NOT-1398: x=37, y=4
NOR-1399: x=63, y=69
NOT-1400: x=51, y=14
NOR-1401: x=79, y=45
NOR-1404: x=0, y=54
NOR-1407: x=70, y=22
NOR-1410: x=57, y=53
NOR-1413: x=49, y=57
NOR-1416: x=81, y=69
NOR-1419: x=36, y=56
NOR-1422: x=51, y=65
NOR-1425: x=21, y=10
NOR-1428: x=61, y=25
NOR-1431: x=84, y=69
NOR-1434: x=6, y=38
NOR-1437: x=15, y=14
NOR-1440: x=22, y=9
NOR-1443: x=63, y=66
NOR-1446: x=66, y=38
NOR-1450: x=0, y=31
NOR-1454: x=42, y=21
NOR-1458: x=29, y=50
NOR-1462: x=30, y=71
NOR-1466: x=36, y=68
NOR-1470: x=42, y=41
NOR-1474: x=3, y=62
NOR-1478: x=9, y=60
NOR-1482: x=48, y=59
NOR-1486: x=63, y=55
NOR-1490: x=24, y=84
NOR-1494: x=46, y=1
NOR-1498: x=3, y=17
NOR-1502: x=75, y=7
NOR-1506: x=68, y=18
NOR-1507: x=70, y=6
NOR-1508: x=80, y=21
NOR-1511: x=6, y=52
NOR-1512: x=15, y=16
NOR-1513: x=66, y=49
NOR-1516: x=45, y=14
NOR-1517: x=27, y=24
NOR-1518: x=0, y=20
NOR-1521: x=15, y=48
NOR-1522: x=12, y=64
NOR-1523: x=28, y=63
NOR-1526: x=9, y=71
NOR-1527: x=21, y=81
NOR-1528: x=70, y=83
NOR-1531: x=48, y=55
NOR-1532: x=54, y=76
NOR-1533: x=73, y=40
NOR-1536: x=0, y=50
NOR-1537: x=3, y=48
NOR-1538: x=12, y=41
NOR-1541: x=9, y=19
NOR-1542: x=3, y=79
NOR-1543: x=27, y=75
NOR-1546: x=33, y=15
NOR-1547: x=33, y=17
NOR-1548: x=13, y=3
NOR-1551: x=39, y=74
NOR-1552: x=52, y=84
NOR-1553: x=54, y=20
NOR-1556: x=78, y=12
NOR-1557: x=67, y=20
NOR-1558: x=76, y=32
NOR-1561: x=18, y=44
NOR-1562: x=78, y=83
NOR-1563: x=6, y=79
NOR-1566: x=63, y=12
NOR-1567: x=30, y=14
NOR-1568: x=55, y=9
NOR-1571: x=3, y=36
NOR-1572: x=42, y=53
NOR-1573: x=3, y=54
NOR-1576: x=79, y=27
NOR-1577: x=79, y=34
NOR-1578: x=79, y=33
NOR-1581: x=71, y=18
NOR-1582: x=46, y=36
NOR-1585: x=18, y=23
NOR-1588: x=24, y=66
NOR-1591: x=21, y=53
NOR-1594: x=12, y=78
NOR-1597: x=6, y=53
NOR-1600: x=18, y=31
NOR-1603: x=15, y=21
NOR-1606: x=36, y=78
NOR-1609: x=73, y=2
NOR-1612: x=69, y=44
NOR-1615: x=61, y=35
NOR-1618: x=15, y=44
NOR-1621: x=45, y=71
NOR-1624: x=83, y=6
NOR-1628: x=63, y=8
NOR-1632: x=54, y=38
NOR-1636: x=9, y=44
NOR-1640: x=31, y=83
NOR-1644: x=10, y=80
NOR-1648: x=73, y=29
NOR-1652: x=6, y=33
NOR-1656: x=12, y=69
NOR-1660: x=12, y=62
NOR-1664: x=66, y=13
NOR-1668: x=31, y=29
NOR-1672: x=24, y=69
NOR-1676: x=21, y=49
NOR-1680: x=48, y=65
NOR-1684: x=21, y=12
NOR-1685: x=83, y=3
NOR-1686: x=77, y=18
NOR-1687: x=64, y=22
NOR-1688: x=33, y=20
NOR-1689: x=57, y=66
NOR-1690: x=69, y=38
NOR-1691: x=69, y=68
NOR-1692: x=3, y=42
NOR-1693: x=24, y=37
NOR-1694: x=3, y=63
NOR-1695: x=62, y=81
NOR-1696: x=75, y=43
NOR-1697: x=69, y=28
NOR-1698: x=45, y=12
NOR-1699: x=3, y=35
NOR-1700: x=37, y=58
NOR-1701: x=63, y=59
NOR-1702: x=0, y=66
NOR-1703: x=9, y=29
NOR-1704: x=66, y=10
NOR-1705: x=75, y=24
NOR-1706: x=36, y=43
NOR-1707: x=50, y=18
NOR-1708: x=30, y=76
NOR-1709: x=9, y=76
NOR-1710: x=24, y=33
NOR-1711: x=0, y=52
NOR-1712: x=15, y=46
NOR-1713: x=0, y=27
NOR-1714: x=84, y=10
NOR-1717: x=80, y=80
NOR-1720: x=39, y=14
NOR-1723: x=57, y=52
NOR-1726: x=42, y=43
NOR-1729: x=18, y=69
NOR-1732: x=82, y=51
NOR-1735: x=27, y=44
NOR-1738: x=76, y=47
NOR-1741: x=6, y=2
NOR-1744: x=71, y=3
NOR-1747: x=33, y=44
NOR-1750: x=25, y=42
NOR-1753: x=9, y=51
NOR-1756: x=45, y=38
NOR-1759: x=12, y=19
NOR-1763: x=72, y=76
NOR-1767: x=63, y=50
NOR-1771: x=15, y=59
NOR-1775: x=55, y=14
NOR-1779: x=73, y=20
NOR-1783: x=48, y=10
NOR-1787: x=70, y=32
NOR-1791: x=76, y=61
NOR-1795: x=0, y=49
NOR-1799: x=41, y=0
NOR-1803: x=26, y=0
NOR-1807: x=34, y=9
NOR-1811: x=67, y=83
NOR-1815: x=70, y=58
NOR-1819: x=26, y=3
NOR-1820: x=7, y=25
NOR-1821: x=36, y=23
NOR-1824: x=53, y=81
NOR-1825: x=71, y=75
NOR-1826: x=75, y=12
NOR-1829: x=60, y=28
NOR-1830: x=28, y=57
NOR-1831: x=33, y=14
NOR-1834: x=0, y=75
NOR-1835: x=36, y=65
NOR-1836: x=22, y=70
NOR-1839: x=49, y=35
NOR-1840: x=39, y=6
NOR-1841: x=30, y=74
NOR-1844: x=27, y=31
NOR-1845: x=36, y=82
NOR-1846: x=75, y=66
NOR-1849: x=51, y=16
NOR-1850: x=52, y=1
NOR-1851: x=82, y=19
NOR-1854: x=64, y=42
NOR-1855: x=79, y=20
NOR-1856: x=27, y=10
NOR-1859: x=84, y=46
NOR-1860: x=21, y=48
NOR-1861: x=37, y=36
NOR-1864: x=0, y=39
NOR-1865: x=22, y=77
NOR-1866: x=44, y=50
NOR-1869: x=53, y=0
NOR-1870: x=35, y=3
NOR-1871: x=21, y=14
NOR-1874: x=24, y=38
NOR-1875: x=25, y=50
NOR-1876: x=84, y=16
NOR-1879: x=29, y=0
NOR-1880: x=27, y=49
NOR-1881: x=31, y=35
NOR-1884: x=30, y=28
NOR-1885: x=67, y=73
NOR-1886: x=28, y=32
NOR-1889: x=21, y=46
NOR-1890: x=75, y=16
NOR-1891: x=7, y=80
NOR-1894: x=19, y=40
NOR-1897: x=27, y=33
NOR-1901: x=66, y=66
NOR-1902: x=0, y=71
NOR-1905: x=60, y=74
NOR-1908: x=41, y=50
NOR-1911: x=36, y=45
NOR-1914: x=48, y=23
NOR-1917: x=27, y=34
NOR-1920: x=27, y=59
NOR-1923: x=9, y=16
NOR-1926: x=40, y=5
NOR-1929: x=18, y=59
NOR-1932: x=18, y=27
NOR-1935: x=28, y=70
NOR-1938: x=60, y=23
NOR-1941: x=7, y=58
NOR-1945: x=30, y=47
NOR-1946: x=3, y=26
NOR-1947: x=20, y=3
NOR-1951: x=33, y=11
NOR-1955: x=24, y=22
NOR-1959: x=51, y=55
NOR-1963: x=49, y=29
NOR-1967: x=39, y=47
NOR-1971: x=18, y=22
NOR-1975: x=33, y=38
NOR-1979: x=12, y=44
NOR-1983: x=9, y=4
NOR-1987: x=15, y=9
NOR-1991: x=30, y=65
NOR-1995: x=67, y=27
NOR-1999: x=33, y=71
NOR-2000: x=58, y=63
NOR-2001: x=3, y=76
NOR-2004: x=36, y=38
NOR-2005: x=27, y=18
NOR-2006: x=36, y=12
NOR-2007: x=30, y=20
NOR-2008: x=27, y=36
NOR-2009: x=13, y=77
NOR-2010: x=68, y=75
NOR-2011: x=58, y=25
NOR-2012: x=45, y=30
NOR-2013: x=66, y=7
NOR-2014: x=24, y=24
NOR-2015: x=54, y=27
NOR-2016: x=21, y=38
NOR-2017: x=9, y=28
NOR-2018: x=69, y=12
NOR-2019: x=42, y=38
NOR-2020: x=65, y=80
NOR-2021: x=33, y=78
NOR-2022: x=24, y=26
NOR-2023: x=82, y=36
NOR-2024: x=33, y=27
NOR-2025: x=49, y=1
NOR-2026: x=39, y=69
NOR-2027: x=53, y=39
NOR-2028: x=68, y=0
NOR-2029: x=63, y=24
NOR-2030: x=75, y=59
NOR-2033: x=25, y=32
NOR-2037: x=28, y=39
NOR-2040: x=82, y=84
NOR-2043: x=21, y=45
NOR-2046: x=45, y=47
NOR-2049: x=57, y=20
NOR-2052: x=30, y=33
NOR-2055: x=12, y=31
NOR-2058: x=60, y=69
NOR-2061: x=82, y=74
NOR-2064: x=69, y=71
NOR-2067: x=49, y=54
NOR-2070: x=31, y=63
NOR-2073: x=15, y=15
NOR-2076: x=33, y=75
NOR-2080: x=3, y=21
NOR-2081: x=12, y=14
NOR-2082: x=3, y=23
NOR-2085: x=27, y=21
NOR-2089: x=30, y=78
NOR-2093: x=21, y=7
NOR-2097: x=46, y=84
NOR-2101: x=48, y=19
NOR-2105: x=59, y=80
NOR-2109: x=27, y=55
NOR-2113: x=51, y=10
NOR-2117: x=3, y=74
NOR-2121: x=82, y=45
NOR-2125: x=31, y=54
NOR-2129: x=49, y=63
NOR-2133: x=51, y=13
NOR-2137: x=18, y=75
NOR-2138: x=56, y=80
NOR-2139: x=72, y=74
NOR-2142: x=12, y=11
NOR-2145: x=0, y=24
NOR-2149: x=24, y=31
NOR-2150: x=6, y=26
NOR-2151: x=42, y=23
NOR-2154: x=9, y=78
NOR-2155: x=46, y=78
NOR-2156: x=3, y=15
NOR-2159: x=18, y=10
NOR-2160: x=12, y=50
NOR-2161: x=9, y=72
NOR-2164: x=27, y=73
NOR-2165: x=21, y=62
NOR-2166: x=54, y=59
NOR-2169: x=3, y=69
NOR-2170: x=42, y=59
NOR-2171: x=7, y=3
NOR-2174: x=65, y=81
NOR-2175: x=63, y=74
NOR-2176: x=15, y=40
NOR-2179: x=80, y=39
NOR-2180: x=36, y=59
NOR-2181: x=31, y=58
NOR-2184: x=24, y=1
NOR-2185: x=18, y=45
NOR-2186: x=72, y=10
NOR-2189: x=66, y=53
NOR-2190: x=58, y=84
NOR-2191: x=54, y=67
NOR-2194: x=76, y=73
NOR-2195: x=67, y=78
NOR-2196: x=82, y=5
NOR-2199: x=79, y=38
NOR-2200: x=48, y=53
NOR-2201: x=63, y=44
NOR-2204: x=84, y=26
NOR-2205: x=15, y=30
NOR-2206: x=39, y=8
NOR-2209: x=9, y=2
NOR-2210: x=30, y=6
NOR-2211: x=30, y=24
NOR-2214: x=33, y=59
NOR-2217: x=68, y=72
NOR-2221: x=64, y=21
NOR-2222: x=65, y=18
NOR-2223: x=33, y=49
NOR-2224: x=18, y=82
NOR-2227: x=31, y=57
NOR-2230: x=15, y=54
NOR-2233: x=3, y=82
NOR-2236: x=67, y=32
NOR-2239: x=39, y=49
NOR-2242: x=30, y=30
NOR-2245: x=48, y=41
NOR-2248: x=62, y=75
NOR-2251: x=77, y=3
NOR-2254: x=77, y=37
NOR-2257: x=85, y=5
NOR-2260: x=28, y=54
NOR-2264: x=80, y=67
NOR-2265: x=71, y=80
NOR-2266: x=69, y=31
NOR-2269: x=0, y=62
NOR-2273: x=19, y=57
NOR-2277: x=33, y=26
NOR-2281: x=6, y=62
NOR-2285: x=42, y=8
NOR-2289: x=61, y=1
NOR-2293: x=57, y=51
NOR-2297: x=55, y=77
NOR-2301: x=42, y=44
NOR-2305: x=60, y=8
NOR-2309: x=79, y=82
NOR-2313: x=51, y=11
NOR-2317: x=3, y=55
NOR-2318: x=43, y=29
NOR-2319: x=67, y=63
NOR-2322: x=15, y=26
NOR-2326: x=9, y=65
NOR-2327: x=6, y=75
NOR-2328: x=31, y=60
NOR-2329: x=31, y=42
NOR-2330: x=3, y=9
NOR-2331: x=63, y=49
NOR-2332: x=6, y=35
NOR-2333: x=28, y=77
NOR-2334: x=64, y=6
NOR-2335: x=78, y=13
NOR-2336: x=39, y=65
NOR-2337: x=63, y=53
NOR-2338: x=61, y=36
NOR-2339: x=50, y=39
NOR-2340: x=33, y=64
NOR-2341: x=48, y=74
NOR-2342: x=78, y=69
NOR-2343: x=84, y=41
NOR-2344: x=45, y=41
NOR-2345: x=58, y=60
NOR-2346: x=0, y=83
NOR-2347: x=52, y=83
NOR-2348: x=37, y=1
NOR-2349: x=30, y=17
NOR-2350: x=36, y=79
NOR-2353: x=46, y=77
NOR-2357: x=30, y=69
NOR-2358: x=0, y=21
NOR-2359: x=64, y=33
NOR-2362: x=16, y=32
NOR-2365: x=21, y=43
NOR-2368: x=9, y=67
NOR-2371: x=9, y=79
NOR-2374: x=67, y=29
NOR-2377: x=82, y=54
NOR-2380: x=54, y=23
NOR-2383: x=55, y=63
NOR-2386: x=78, y=16
NOR-2389: x=70, y=60
NOR-2392: x=24, y=64
NOR-2395: x=31, y=36
NOR-2398: x=34, y=57
NOR-2402: x=53, y=37
NOR-2403: x=73, y=51
NOR-2404: x=73, y=63
NOR-2407: x=3, y=70
NOR-2410: x=36, y=11
NOR-2414: x=47, y=4
NOR-2418: x=39, y=53
NOR-2422: x=45, y=66
NOR-2426: x=15, y=67
NOR-2430: x=82, y=38
NOR-2434: x=36, y=31
NOR-2438: x=59, y=17
NOR-2442: x=75, y=76
NOR-2446: x=6, y=6
NOR-2450: x=84, y=53
NOR-2454: x=22, y=29
NOR-2458: x=30, y=56
NOR-2462: x=82, y=48
NOR-2463: x=34, y=36
NOR-2464: x=33, y=52
NOR-2467: x=64, y=48
NOR-2470: x=70, y=36
NOR-2474: x=58, y=21
NOR-2475: x=24, y=8
NOR-2476: x=28, y=40
NOR-2477: x=33, y=24
NOR-2478: x=18, y=74
NOR-2481: x=79, y=52
NOR-2482: x=72, y=55
NOR-2483: x=72, y=56
NOR-2486: x=18, y=50
NOR-2487: x=39, y=76
NOR-2488: x=27, y=13
NOR-2491: x=3, y=41
NOR-2492: x=15, y=50
NOR-2493: x=21, y=65
NOR-2496: x=42, y=20
NOR-2497: x=46, y=21
NOR-2498: x=30, y=48
NOR-2501: x=24, y=20
NOR-2502: x=37, y=70
NOR-2503: x=55, y=73
NOR-2506: x=48, y=43
NOR-2507: x=57, y=44
NOR-2508: x=69, y=46
NOR-2511: x=55, y=61
NOR-2512: x=9, y=68
NOR-2513: x=60, y=49
NOR-2516: x=22, y=4
NOR-2517: x=77, y=4
NOR-2518: x=75, y=41
NOR-2521: x=15, y=41
NOR-2522: x=76, y=70
NOR-2523: x=51, y=43
NOR-2526: x=22, y=60
NOR-2527: x=0, y=26
NOR-2528: x=12, y=22
NOR-2531: x=37, y=80
NOR-2532: x=34, y=83
NOR-2533: x=27, y=7
NOR-2536: x=78, y=46
NOR-2539: x=68, y=37
NOR-2543: x=9, y=73
NOR-2544: x=25, y=39
NOR-2545: x=48, y=16
NOR-2548: x=12, y=6
NOR-2549: x=76, y=63
NOR-2552: x=6, y=70
NOR-2555: x=30, y=51
NOR-2558: x=18, y=1
NOR-2561: x=69, y=43
NOR-2564: x=43, y=83
NOR-2567: x=21, y=35
NOR-2570: x=73, y=6
NOR-2573: x=54, y=53
NOR-2576: x=18, y=26
NOR-2579: x=3, y=81
NOR-2582: x=81, y=53
NOR-2586: x=72, y=26
NOR-2587: x=73, y=60
NOR-2588: x=30, y=53
NOR-2591: x=79, y=22
NOR-2595: x=12, y=68
NOR-2599: x=9, y=50
NOR-2603: x=18, y=2
NOR-2607: x=15, y=8
NOR-2611: x=45, y=26
NOR-2615: x=65, y=75
NOR-2619: x=76, y=60
NOR-2623: x=76, y=58
NOR-2627: x=76, y=30
NOR-2631: x=27, y=27
NOR-2635: x=12, y=36
NOR-2639: x=76, y=40
NOR-2640: x=71, y=17
NOR-2641: x=64, y=77
NOR-2644: x=57, y=64
NOR-2648: x=76, y=11
NOR-2649: x=82, y=22
NOR-2650: x=34, y=18
NOR-2653: x=6, y=77
NOR-2654: x=6, y=73
NOR-2655: x=74, y=77
NOR-2656: x=67, y=36
NOR-2657: x=27, y=2
NOR-2658: x=6, y=16
NOR-2659: x=32, y=0
NOR-2660: x=18, y=38
NOR-2661: x=45, y=10
NOR-2662: x=12, y=17
NOR-2663: x=57, y=38
NOR-2664: x=75, y=69
NOR-2665: x=37, y=63
NOR-2666: x=33, y=62
NOR-2667: x=58, y=61
NOR-2668: x=73, y=58
NOR-2669: x=55, y=54
NOR-2670: x=43, y=80
NOR-2671: x=3, y=8
NOR-2672: x=60, y=24
NOR-2673: x=16, y=83
NOR-2674: x=30, y=1
NOR-2675: x=72, y=59
NOR-2678: x=74, y=18
NOR-2682: x=37, y=25
NOR-2683: x=60, y=64
NOR-2684: x=76, y=29
NOR-2687: x=70, y=2
NOR-2690: x=63, y=62
NOR-2694: x=27, y=71
NOR-2697: x=61, y=67
NOR-2700: x=0, y=4
NOR-2703: x=39, y=43
NOR-2706: x=18, y=21
NOR-2709: x=76, y=27
NOR-2712: x=45, y=55
NOR-2715: x=73, y=19
NOR-2718: x=40, y=63
NOR-2721: x=30, y=82
NOR-2724: x=24, y=2
NOR-2727: x=45, y=65
NOR-2731: x=76, y=54
NOR-2732: x=79, y=0
NOR-2733: x=45, y=52
NOR-2736: x=39, y=51
NOR-2739: x=15, y=1
NOR-2743: x=0, y=32
NOR-2744: x=0, y=7
NOR-2745: x=36, y=67
NOR-2749: x=71, y=72
NOR-2753: x=15, y=12
NOR-2757: x=62, y=39
NOR-2761: x=76, y=33
